name,latitude,longitude,primary_fuel,estimated_generation_gwh_2017
Selingue Hydroelectric Power Plant Mali,11.6383,-8.23,Hydro,211.22
Sotuba Hydroelectric Power Plant Mali,12.6379,-7.9254,Hydro,22.01
Guelbs El Rhein,22.8767,-12.302,Oil,
Nouadhibou,20.8954,-17.0572,Gas,
Nouakchott (Solar),18.1528,-15.9842,Solar,78.13
Nouakchott (Thermal),18.046,-15.9748,Oil,
Nouakchott (Wind),17.9651,-15.9851,Wind,90.95
Zouerate,22.7231,-12.484,Oil,
Zouerate (Solar),22.7241,-12.4578,Solar,4.95
Bambous,-20.2616,57.4318,Solar,35.18
Beau Champ,-20.261,57.771,Solar,33.12
Belle Vue power station,-20.0667,57.5982,Coal,470.97
Champagne Mauritius,-20.3655,57.6782,Hydro,44.38
Ctds power station,-20.48,57.55,Coal,235.48
Deep River,-20.2753,57.7567,Biomass,
Ferney,-20.3611,57.6978,Hydro,14.79
Fort George,-20.1457,57.4928,Oil,355
Fort Victoria,-20.1634,57.477,Oil,130.14
Fort William Ceb,-20.1522,57.4783,Oil,387.49
Fuel,-20.212,57.6917,Biomass,
Henrietta MU,-20.334,57.463,Solar,60.76
Medine Mill,-20.2613,57.3936,Biomass,
Mon Loisir,-20.0328,57.6192,Biomass,
Mon Tresor,-20.4467,57.6717,Biomass,
Nicolay,-20.1667,57.525,Oil,218.64
Plaine des Roches,-20.1457,57.7016,Solar,35.18
Queen Victoria,-20.2314,57.7036,Solar,32.19
Savannah Estate Sidec power station,-20.4728,57.6274,Coal,706.46
Solitude,-20.075,57.54,Solar,67.51
St Louis,-20.17,57.5,Oil,198.89
Tamarin Falls,-20.3425,57.4614,Hydro,16.84
Union St Aubin,-20.5079,57.5426,Coal,98.9
Adolfo López Mateos (Tuxpan),21.0151,-97.3334,Oil,5067.57
Agua Prieta II,31.263,-109.59,Solar,29.46
Aguamilpa Solidaridad,21.8395,-104.8038,Hydro,2881.31
Alameda,18.8452,-99.4619,Hydro,15.75
Alfredo Elías Ayub (La Yesca),21.1979,-104.1047,Hydro,2170.74
Altamira,22.4351,-98.0081,Oil,1206.56
Altamira II,22.4978,-97.9017,Gas,3883.09
Altamira III y IV,22.4939,-97.9014,Gas,8127.04
Altamira V,22.4997,-97.9053,Gas,8793.84
Altos Hornos de México,28.4658,-100.7001,Gas,1414.38
Aszuremex,17.4559,-91.42,Biomass,
Atlatec,20.5959,-100.4716,Biomass,
Atlatec  Planta El Ahogado,20.5055,-103.2596,Biomass,
Aura I,24.063,-110.323,Solar,73.57
Aura III,24.045,-110.335,Solar,86.87
Autoabastecimiento Renovable,21.9083,-102.2709,Solar,7.1
Azucarera Independencia,20.0592,-97.0476,Biomass,
Azucarera La Concepción,19.6062,-96.8993,Biomass,
Azucarera La Fé,16.2767,-92.4541,Biomass,
Azucarera Los Mochis,25.7854,-109.0018,Biomass,
Azucarera del Rio Guayalejo,22.939,-99.017,Biomass,
Bacurato,25.8537,-107.9021,Hydro,253.64
Baja California Sur I,32.6024,-115.6276,Oil,392.61
Bajío (El Sáuz),20.4584,-100.1208,Gas,3883.09
Belisario Domínguez (Angostura),16.4018,-92.7784,Hydro,3539.97
Benito Juárez (Samalayuca),31.3314,-106.486,Oil,762.54
Bii Nee Stipa I,16.4842,-94.9945,Wind,65.65
Bio Pappel  Atenquique,19.5268,-103.4368,Biomass,
Bioenergía de Nuevo León,25.852,-100.2956,Biomass,
Bizani,28.546,-111.44,Solar,245.62
Bombana,16.9575,-93.0258,Hydro,11.91
Boquilla,27.5445,-105.4141,Hydro,82.99
Botello,19.9266,-101.6704,Hydro,44.04
Bsm Energía de Veracruz,18.6063,-96.6858,Biomass,
Camargo,27.652,-105.076,Solar,80.84
Camilo Arriaga (El Salto),22.5881,-99.381,Hydro,43.42
Cancún,21.069,-86.8467,Oil,246.13
Carbón II,28.4682,-100.7003,Coal,7955.27
Carlos Ramírez Ulloa (El Caracol),17.9505,-99.9943,Hydro,1629.38
Carlos Rodríguez Rivero (Guaymas II),27.937,-110.8628,Oil,1167.95
Central Motzorongo,18.6421,-96.7292,Biomass,
Cerro Prieto,32.4169,-115.2341,Solar,2
Cerro Prieto,32.3916,-115.2252,Geothermal,3750.99
Cerro Prieto I,32.3985,-115.2379,Geothermal,197.42
Cervecería Cuauhtémoc-Moctezuma,18.8715,-97.1256,Hydro,33.09
Chihuahua II (El Encino),28.4461,-105.92,Gas,4858.97
Chilapan,18.4195,-95.1538,Hydro,68
Colimilla,20.7847,-103.3247,Hydro,173.09
Colina,27.5763,-105.382,Hydro,10.45
Colotlipa,17.4101,-99.2437,Hydro,20.2
Compañía Electrica Carolina,20.2048,-100.8865,Hydro,9.66
Compañía Industrial Azucarera,18.1612,-95.1866,Biomass,
Compañía Industrial Veracruzana,18.803,-97.179,Hydro,9.18
Compañía de Energía Mexicana,19.958,-97.4453,Hydro,100.85
Compañía de Nitrógeno de Cantarell,18.61,-92.2647,Gas,2844.46
Cuenca del Papaloapan,18.3734,-95.7425,Biomass,
Cupatitzio,19.2688,-102.0799,Hydro,241.99
Cóbano,19.166,-102.0116,Hydro,179.5
Delicias,28,-105.54,Solar,79.94
Destilería del Golfo,18.9114,-96.7786,Biomass,
Don José,21.344,-100.596,Solar,542.25
Dos Bocas,19.0856,-96.1464,Gas,3545.77
Ecosys III,21.0762,-101.7327,Biomass,
El Dorado,24.3196,-107.3684,Biomass,
El Fuerte,26.5073,-108.5756,Hydro,184.23
El Sáuz,20.4575,-100.1206,Gas,4636.18
Electroquímica,22.1,-99.1524,Hydro,3.39
Eléctrica del Valle de México,16.5372,-94.9916,Wind,167.85
Emilio Portes Gil (Río Bravo) (CC),25.9821,-98.0627,Gas,1656
Emilio Portes Gil (Río Bravo) (Vapor),25.9821,-98.0627,Gas,2353.39
Encanto,19.9779,-97.1767,Hydro,25.34
Energia de BC,32.6009,-115.6275,Gas,2644.42
Energía Azteca VIII,21.2452,-100.6111,Gas,1028.43
Energía Azteca X,32.5982,-115.6297,Gas,2342.4
Energía Eléctrica de Juárez,31.5554,-106.486,Biomass,
Energía Verde de Aguascalientes,21.9661,-102.2129,Biomass,
Enertek,22.3739,-97.8913,Gas,1004.11
Eoliatec del Istmo,16.4406,-94.9912,Wind,407.83
Eurus,16.4853,-94.9484,Wind,622.93
Eólica Santa Catarina,25.6907,-100.6221,Wind,54.7
Eólica Zopiloapan (Bii Nee Stipa III),16.4448,-95.0588,Wind,174.07
Eólica de Arriaga,16.185,-93.9396,Wind,71.61
Eólicos Mexicanos de Oaxaca I,16.546,-94.8285,Wind,223.81
Falcón,26.5584,-99.1694,Hydro,115.02
Felipe Carrillo Puerto (Valladolid),20.6971,-88.2659,Gas,1725.82
Fernando Hiriart Balderrama (Zimapán),20.8468,-99.4584,Hydro,703.08
Fomento Azucarero del Golfo,22.0179,-98.1801,Biomass,
Francisco Pérez Ríos (Tula),20.0545,-99.2764,Oil,3874.52
Francisco Villa,28.1662,-105.4435,Oil,723.93
Fuerza Eólica del Istmo,16.5863,-95.0016,Wind,198.94
Fuerza y Energía de Hermosillo,29.0806,-111.025,Gas,1961.16
Gobierno del Estado,19.0914,-102.0827,Hydro,14.89
Gral. Agustín Olachea A. (Puerto San Carlos),24.8147,-112.0916,Oil,251.2
Guadalupe Victoria (Lerdo),25.4943,-103.5704,Oil,772.2
Gómez Palacio,25.5934,-103.4772,Gas,1881.14
Hermosillo,29.0331,-110.8351,Gas,1780.73
Hermosillo Iberdrola,28.96,-111.5,Solar,262.36
Hidroelectrica Cajon de Peña,20.0171,-105.2216,Hydro,2.89
Hidroelectricas Virita,18.8327,-97.1004,Hydro,7
Hidroelectricidad del Pacifico,19.2541,-103.3701,Hydro,23.42
Hidrorizaba,18.8455,-97.0684,Hydro,6.07
Hidrorizaba II,18.8421,-97.071,Hydro,14.75
Huinalá (CC),25.718,-100.0962,Gas,2962.92
Huinalá (Turbogás),25.7195,-100.1016,Gas,1176.69
Huinalá II,25.7221,-100.1034,Gas,3696.39
Huixtla Energía,15.089,-92.4963,Biomass,
Humaya,25.0971,-107.3913,Hydro,262.63
Iberdrola Energía Monterrey,25.7403,-100.068,Gas,5171.18
Infiernillo,18.2711,-101.8939,Hydro,3436.71
Ingenio Adolfo López Mateos,18.0502,-96.1527,Biomass,
Ingenio Alianza Popular,21.9209,-99.3924,Biomass,
Ingenio Benito Juárez,18.0053,-93.5875,Biomass,
Ingenio Casasano,18.8499,-98.9633,Biomass,
Ingenio El Carmen,18.8727,-97.024,Biomass,
Ingenio El Higo,21.7739,-98.4543,Biomass,
Ingenio El Mante,22.7266,-98.98,Biomass,
Ingenio El Modelo,19.3772,-96.3704,Biomass,
Ingenio El Molino,21.5013,-104.8875,Biomass,
Ingenio El Potrero,18.8976,-96.7922,Biomass,
Ingenio El Refugio,18.5866,-96.6583,Biomass,
Ingenio Emiliano Zapata,18.6541,-99.1873,Biomass,
Ingenio La Gloria,19.4281,-96.4006,Biomass,
Ingenio La Margarita,18.5113,-96.5426,Biomass,
Ingenio La Providencia,18.7506,-96.7715,Biomass,
Ingenio Lázaro Cárdenas,19.3298,-101.9139,Biomass,
Ingenio Mahuixtlan,19.4549,-96.9586,Biomass,
Ingenio Melchor Ocampo,19.7854,-104.2372,Biomass,
Ingenio Nuevo San Francisco,18.6372,-95.5189,Biomass,
Ingenio Plan De Ayala,21.9861,-98.9587,Biomass,
Ingenio Plan De San Luis,21.9946,-99.0111,Biomass,
Ingenio Quesería,19.3883,-103.5731,Biomass,
Ingenio San Francisco Ameca,20.5442,-104.0531,Biomass,
Ingenio San José de Abajo,18.7742,-96.7785,Biomass,
Ingenio San Miguel del Naranjo,22.5322,-99.3354,Biomass,
Ingenio San Miguelito,18.864,-96.9168,Biomass,
Ingenio San Nicolás,17.9461,-94.2827,Biomass,
Ingenio San Pedro,18.6096,-95.5285,Biomass,
Ingenio San Rafael de Pucte,18.2782,-88.683,Biomass,
Ingenio Santa Clara,19.6398,-102.492,Biomass,
Ingenio Tala,20.6693,-103.7183,Biomass,
Ingenio Tres Valles,18.2648,-96.1624,Biomass,
Ingenio de Atencingo,18.5113,-98.6078,Biomass,
Instituto de Investigaciones Eléctricas,16.5456,-94.9634,Wind,12.43
Ixtaczoquitlán,18.9054,-97.0132,Hydro,4.51
Jalisco 1,20.3109,-103.5903,Solar,18.31
Jalisco 2,20.3092,-103.5886,Solar,18.31
José Aceves Pozos (Mazatlán II),23.1901,-106.3558,Oil,1486.48
José Cecilio del Valle,14.9613,-92.2545,Hydro,65.78
José López Portillo (Río Escondido),28.4844,-100.6897,Coal,6818.81
Juan de Dios Bátiz Paredes (Topolobampo),25.6079,-109.0515,Oil,772.2
Jumatán,21.6526,-105.0253,Hydro,5.93
Kimberly-Clark de México,18.863,-97.0677,Biomass,
La Amistad,29.4485,-101.0602,Hydro,240.9
La Laguna II,25.6017,-103.4672,Gas,3906.63
La Mata,16.539,-94.9993,Wind,253.65
La Venta,16.5803,-94.8237,Wind,209.38
La Venta III,16.5777,-94.8231,Wind,255.88
La Villita,18.0457,-102.1825,Hydro,783.73
Laguna,25.431,-103.299,Solar,282.48
Laguna Verde,19.7208,-96.4064,Nuclear,10020.32
Las Tres Vírgenes,27.5061,-112.5591,Geothermal,65.8
Las Viborillas,20.145,-103.495,Solar,253.26
Leonardo Rodríguez Alcaine (El Cajón),21.4279,-104.4507,Hydro,2223.79
Lerma (Campeche),19.7956,-90.6128,Oil,271.47
Lerma (Tepuxtepec),19.9825,-100.2524,Hydro,237.71
Los Azufres,19.791,-100.6669,Geothermal,1480.65
Los Humeros,19.6465,-97.4375,Geothermal,451.43
Los Santos,26.66,-99.95,Solar,33.61
Luis Donaldo Colosio (Huites),26.8444,-108.3687,Hydro,1093.07
Luis M. Rojas (Intermedia),20.6979,-103.27,Hydro,21.02
Malpaso,17.1806,-93.5973,Hydro,4152.58
Manuel M. Diéguez (Santa Rosa),20.9088,-103.7059,Hydro,238.74
Manuel Moreno Torres (Chicoasén),16.9428,-93.1012,Hydro,9885.87
Manuel Álvarez Moreno (Manzanillo),19.0278,-104.3192,Oil,3137.07
Manuel Álvarez Moreno (Manzanillo) Paquete I,19.0278,-104.3192,Gas,5703.05
Manuel Álvarez Moreno (Manzanillo) Paquete II,19.0278,-104.3192,Gas,5703.05
Mazatepec,20.0144,-97.4062,Hydro,510.17
Mexicali,32.5981,-115.6297,Gas,3836.02
Mexicana de Hidroelectricidad Mexhidro,18.7015,-100.6699,Hydro,111.85
Minas,19.6898,-97.1452,Hydro,43.6
Mocúzari,27.2251,-109.1068,Hydro,29.2
Monterrey III (Dulces Nombres),25.7192,-100.1017,Gas,3522.24
Municipio de Mexicali,32.4978,-116.0898,Wind,24.86
Munisol,28.9714,-111.2548,Solar,53.44
Mérida II,20.927,-89.6878,Oil,405.4
Mérida III,20.9336,-89.6992,Gas,3796.8
Naco Nogales,31.2222,-109.6081,Gas,2023.91
Necaxa,20.2171,-97.9872,Hydro,299.16
Noacan,25.39,-103.317,Solar,60.68
Nonoalco,19.4503,-99.15,Gas,831.53
Norte Durango (La Trinidad),24.2297,-104.4796,Gas,3530.08
Norte II,28.4333,-105.9153,Gas,3396.72
Oaxaca I,16.5643,-94.7212,Wind,253.65
Oaxaca II,16.5872,-94.7945,Wind,253.65
Oaxaca III,16.5813,-94.7479,Wind,253.65
Oaxaca IV,16.6123,-94.8105,Wind,253.65
Oviáchic,27.825,-109.8947,Hydro,75.06
Papelera Veracruzana,18.8343,-97.103,Hydro,2.93
Patla,20.2389,-97.8924,Hydro,98.55
Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Cactus,17.8992,-93.1928,Gas,946.84
Pemex-Gas y Petroquímica Básica  Complejo Procesador de Gas Nuevo Pemex,17.858,-93.123,Gas,2882.12
Pemex-Petroquímica  Complejo Petroquímico Cangrejera,18.0929,-94.3591,Gas,1282.59
Pemex-Petroquímica  Complejo Petroquímico Morelos,18.1405,-94.3665,Gas,1349.27
Pemex-Refinación  Ing. Antonio M. Amor,20.5814,-101.1799,Gas,1120.21
Pemex-Refinación  Refinería Francisco I. Madero,22.2667,-97.8,Gas,1011.95
Pemex-Refinación  Refinería Ing. Antonio Dovalí Jaime,16.211,-95.1721,Gas,903.7
Pemex-Refinación  Refinería Miguel Hidalgo,20.0489,-99.2802,Gas,1048.82
Piasa Coogeneracion,18.2583,-96.1546,Biomass,
Planta Dulces Nombres,25.739,-100.0675,Biomass,
Planta Norte (Gob. de Nuevo León),25.7994,-100.2905,Biomass,
Platanal,19.9237,-102.2536,Hydro,40.49
Plutarco Elías Calles (El Novillo),28.978,-109.642,Hydro,381.64
Plutarco Elías Calles (Petacalco),17.9837,-102.1154,Coal,15787.81
Portezuelos I y II,18.9241,-98.3427,Hydro,13.18
Potencia 1,22.03,-102.41,Solar,166.91
Potosí Iberdrola,21.915,-101.325,Solar,440.62
Poza Rica,20.5264,-97.4903,Oil,282.33
Presidente Juárez (Rosarito) (CC),32.3698,-117.0685,Gas,6063.9
Presidente Juárez (Rosarito) (Vapor),32.3698,-117.0685,Oil,772.2
Primero Empresa Minera,24.4633,-105.975,Hydro,38.17
Procesamiento Energetico Mexicano,18.8446,-97.0612,Hydro,36.27
Proveedora de Electricidad de Occidente,19.291,-102.7738,Hydro,65.28
Prozucar,24.7657,-107.7018,Biomass,
Puente Grande,20.5769,-103.1462,Hydro,36.66
Puerto Libertad,29.9068,-112.693,Oil,1525.09
Puerto Libertad,29.945,-112.665,Solar,709.76
Punta Prieta II,24.2233,-110.3093,Oil,271.47
Raúl J. Marsal (Comedero),24.5707,-106.8084,Hydro,281.55
Río Bravo II (Anáhuac),25.7969,-97.7828,Gas,3883.09
Río Bravo III,25.7969,-97.7828,Gas,3883.09
Río Bravo IV,25.9821,-98.0627,Gas,3922.32
Salamanca,20.5694,-101.1712,Oil,1327.22
Saltillo,25.5939,-100.9164,Gas,1941.54
Salvador Alvarado (Sanalona),24.8163,-107.1513,Hydro,46.11
Samalayuca II,31.3276,-106.4841,Gas,4093.33
San Lorenzo Potencia,19.1194,-98.2412,Gas,2997.43
San Pedro Porúas,19.4026,-101.3199,Hydro,7.24
Santa Rosalía,18.0899,-93.3562,Biomass,
Santa Rosalía,27.4107,-112.5292,Solar,1.9
Schpoiná,16.3145,-92.4261,Hydro,9.84
Solem,21.895,-102.082,Solar,741.56
Solem I,21.895,-102.082,Solar,395.4
Solem II,21.895,-102.082,Solar,369.04
Stipa Nayaa (Bii Nee Stipa II),16.496,-95,Wind,184.02
TAI-I,24.155,-104.457,Solar,41.45
TAI-II,24.157,-104.451,Solar,126.72
Tala Electric,20.667,-103.7224,Biomass,
Tamazula,19.6844,-103.2444,Biomass,
Tamazulapan,17.6868,-97.6178,Hydro,9.86
Tamazunchale,21.3113,-98.7565,Gas,8903.66
Temascal,18.2324,-96.4115,Hydro,990.07
Tepexic,20.21,-97.9477,Hydro,103.88
Termoelectrica de Mexicali,32.6013,-115.6615,Gas,5332
Termoeléctrica Peñoles,22.0694,-98.8469,Oil,699.8
Termoeléctrica del Golfo,22.0694,-98.8469,Oil,699.8
Texolo,19.4023,-96.9936,Hydro,4.51
Tijuana,32.3685,-117.0694,Gas,2706.4
Tirio,19.6297,-101.2589,Hydro,2.8
Tractebel Energía de Monterrey,25.7674,-100.5482,Gas,2227.87
Transalta Campeche,17.9397,-91.7331,Gas,1979.98
Transalta Chihuahua III,31.3308,-106.4865,Gas,2031.76
Tula,20.0596,-99.2774,Gas,3836.02
Tuxpan II,20.839,-97.2534,Gas,3883.09
Tuxpan III y IV,20.8386,-97.2536,Gas,7711.28
Tuxpan V,20.8453,-97.2442,Gas,3883.09
Tuxpango,18.8371,-97.0339,Hydro,101.48
Valentín Gómez Farías (Agua Prieta),20.7008,-103.245,Hydro,736.57
Valladolid III,20.6931,-88.2675,Gas,4118.43
Valle de México (CC),19.6183,-98.9764,Gas,4309.06
Valle de México (Vapor),19.6183,-98.9764,Gas,3530.08
Villa de Reyes,21.8322,-100.9344,Oil,1689.19
Villanueva I,25.586,-103.056,Solar,815.96
Villanueva III,25.577,-103.034,Solar,659.98
Villanueva IV,25.616,-103.035,Solar,197.14
Yuumil'iik,20.9761,-86.8621,Wind,3.73
Zumpimito,19.3607,-102.0697,Hydro,22.16
Ángel Albino Corzo (Peñitas),17.4463,-93.4628,Hydro,1497.38
CHP CET-1   Chisinau,47.0261,28.8672,Gas,305.79
CHP CET-2  Chisinau,47.029,28.893,Gas,1111.99
CHP CET-Nord  Balti,47.7492,27.8938,Gas,111.19
Hydropower Plant CHE-Costesti,47.8381,27.2246,Hydro,60.51
Hydropower Plant Dubasari,47.2778,29.123,Hydro,175.55
Moldavskaya GRES,46.6292,29.9407,Coal,0
Darkhan,49.4,105.941,Solar,15.24
Dornod power station,48.0793,114.555,Coal,208.1
Khushight Kundi,47.67,106.77,Solar,23.84
Salkhit,47.163,108.0391,Wind,125.39
Sumber Soum,46.44,108.415,Solar,15.51
Ulaanbaatar-3 Thermal Power Plant,47.8956,106.8651,Coal,1144.59
Ulaanbaatar-4 Thermal Power Plant,47.8938,106.8036,Coal,3295.04
Zamyn-Üüd,43.725,111.827,Solar,22.62
Perucica Hydroelectric Power Plant Montenegro,42.6718,18.9951,Hydro,485.98
Piva (Mratinje) Hydroelectric Power Plant Montenegro,43.2725,18.8422,Hydro,200.37
Pljevlja Coal Power Plant Montenegro,43.3342,19.3271,Coal,1322.65
A. EL HANSALI,32.6935,-5.8883,Hydro,118.42
AFOURER,32.2076,-6.5318,Hydro,186.36
ALMASSIRA,32.4756,-7.6374,Hydro,168.74
Ain Beni Mathar Centrale Thermosolaire (CCGT),34.0705,-2.1049,Gas,2755.96
Ait-Baha,30.2185,-9.1484,Solar,5.34
Al Koudia Al Baida (Abdelkhalek Torres),35.8184,-5.4538,Wind,161.65
Al Wahda Thermal Power station,34.8,-5.6,Gas,4671.13
Al wahda,34.5983,-5.199,Hydro,176.67
Allal Al Fassi,33.9307,-4.6781,Hydro,133.92
Aïn Beni Mathar ISCC,34.071,-2.105,Solar,37.07
BINE EL OUIDANE,32.107,-6.464,Hydro,161.23
Central Termique de Kenitra,34.286,-6.5618,Oil,596.68
Centrale Diesel de Tantan,28.469,-11.339,Oil,232.5
Centrale Solaire Noor Ouarzazate 1,31.0404,-6.8449,Solar,294.33
Centrale Solaire Noor Ouarzazate 2,31.0092,-6.8622,Solar,239.21
Centrale Solaire Noor Ouarzazate 3,31.0092,-6.8622,Solar,179.41
Centrale Thermique de Jorf Lasfar (JLEC),33.1041,-8.6378,Coal,13710.21
Centrale Turbine a' Gaz de Tit-Me (Casablanca),33.541,-7.502,Oil,393.81
Centrale Turbine a` Gaz de Tetouan,35.5699,-5.4633,Oil,276.46
Centrale a cycle combine de Tahaddart,35.589,-5.9868,Gas,2300.53
Compagnie Eolienne de Detroit (CED),35.8184,-5.4538,Wind,110.41
DAOURAT,32.9359,-8.0637,Hydro,31.68
Dakhla IC Power Plant Western Sahara,23.6816,-15.9594,Oil,46.54
EL KANSERA,34.0417,-5.9077,Hydro,15.18
Elborj,33.1545,-8.115,Hydro,40.91
HASSAN 1ER,31.846,-7.0783,Hydro,88.58
IDRISS 1er,34.1616,-4.7492,Hydro,57.35
IMFOUT,32.7256,-7.9266,Hydro,58.41
Jerada power station,34.3098,-2.1902,Coal,3495.42
LALLA TAKERKOUST,31.355,-8.136,Hydro,16.2
MANSOUR ED DAHBI,30.9125,-6.76,Hydro,18.21
MOHAMED V,34.663,-2.9382,Hydro,43.71
Midelt,32.6816,-4.7922,Wind,449.88
Mohammedia power station,33.682,-7.435,Coal,2036.17
Oued El Makhazine,34.9416,-5.8398,Hydro,40.43
Parc Eolien AMOUGDOUL,31.4086,-9.7968,Wind,175.16
Parc Eolien Akhfenir,27.9538,-11.9975,Wind,677.99
Parc Eolien Foum El Oued,27.0182,-13.3838,Wind,176.7
Parc Eolien Haouma,35.8054,-5.493,Wind,138.35
Parc Eolien Khalladi,35.7545,-5.571,Wind,386
Parc Eolien Lafarge Tetouan,35.6063,-5.4385,Wind,95.97
Parc Eolien Tarfaya,35.611,-5.432,Wind,796.68
Parc Eolien de Tanger,35.6467,-5.6078,Wind,375
STEP UR1 *,32.2065,-6.531,Hydro,673.45
Sidi Said Maachou,33.1545,-8.115,Hydro,38.57
Cahora Bassa,-15.5859,32.7047,Hydro,13243.7
Chicamba,-19.1557,33.145,Hydro,114.52
Corumana,-25.2185,32.1342,Hydro,438.36
Ahlone,16.78,96.131,Gas,847.18
Baluchaung BHP (1),19.57,97.316,Hydro,110.27
Baluchaung BHP (2),19.56,97.359,Hydro,603.19
Hlawga,16.98,96.125,Gas,847.18
KengTawn,20.91,97.975,Hydro,200.05
Khabaung,19.16,96.717,Hydro,102.75
Kinda,21.81,95.589,Hydro,190.95
Kun,18.42,96.364,Hydro,221.11
Kyaukse,21.6,86.213,Gas,560.39
Kyee ON Kyee Wa,18.9,96.221,Hydro,279.42
Kyunchaung,21.03,94.418,Gas,298.32
Malamyine,16.5,97.662,Coal,
Mann,21.19,94.803,Gas,202.73
Mawlamyaing,16.47,97.654,Gas,65.92
Minbu I,20.2,94.8,Solar,106.24
Mone,20.48,94.255,Hydro,345.16
Myanaung,18.31,95.297,Gas,190.64
Ngam Tae,16.46,97.655,Gas,1263.63
Paunglaung,19.78,96.333,Hydro,880.57
Phyu Creek,18.51,96.354,Hydro,267.16
Sedawgyi,22.35,96.323,Hydro,100.01
Shwedaung,18.73,95.229,Gas,304.09
Shwegyin,19.68,96.291,Hydro,279.21
Shweli (1),23.7,97.507,Hydro,2270.44
Tarpein-1,24.42,97.525,Hydro,919.05
Thakayta,16.81,96.226,Gas,505.45
Thaphanseik,23.31,95.358,Hydro,115.65
Thaton,16.96,97.408,Gas,279.92
Tigyit,20.43,96.702,Coal,
Yeywa,21.67,96.473,Hydro,3001.88
Ye‰Ûªnew,19.07,95.442,Hydro,84.01
Ywama,16.9,96.089,Gas,386.23
Zaungtu,18.42,96.387,Hydro,77.42
Zawgyi (1),21.57,96.873,Hydro,71.56
Zawgyi (2),21.4,86.897,Hydro,45.72
Anixas,-22.9575,14.5053,Oil,0
Arandis,-22.43,14.964,Solar,128.02
Aussenkehr ,-28.41,17.445,Solar,11.46
Langer-Heinrich,-22.8138,15.3248,Oil,0
Namibia Breweries,-22.5243,17.0787,Solar,1.95
Ohorongo,-19.53,17.44,Solar,11.44
Omburu,-21.4148,15.973,Solar,9.32
Osona ,-22.05,16.93,Solar,11.46
Otjikoto,-23.195,19.56,Solar,16.08
Otjiwarongo Pv,-20.4465,16.6255,Solar,11.39
Paratus (Walvis),-22.9575,14.5053,Oil,0
Ruacana,-17.3861,14.2137,Hydro,1071.45
Van Eck,-22.514,17.0789,Coal,66
Bhote Koshi Hydroelectric Power Plant Nepal,27.9388,85.945,Hydro,163.55
Devighat,27.86,85.115,Solar,55.41
Devighat Hydroelectric Power Plant Nepal,27.9212,85.1462,Hydro,67.68
Gandak Hydroelectric Power Plant Nepal,27.4268,83.7918,Hydro,32.73
Kali Gandaki Hydroelectric Power Plant Nepal,27.976,83.568,Hydro,582.4
Khimti Hydroelectric Power Plant Nepal,27.55,86.169,Hydro,182.43
Kulekhani-I Hydroelectric Power Plant Nepal,27.59,85.155,Hydro,164.83
Kulekhani-II Hydroelectric Power Plant Nepal,27.509,85.0519,Hydro,81.19
Marsyangdi Hydroelectric Power Plant Nepal,27.9262,84.4965,Hydro,322.03
Middle Marsyangdi Hydroelectric Power Plant Nepal,28.189,84.4195,Hydro,273.94
Modi Khola Hydroelectric Power Plant Nepal,28.272,83.7411,Hydro,33.44
Panauti,27.564,85.534,Solar,9.92
Sunkosi Hydroelectric Power Plant Nepal,27.7806,85.917,Hydro,37.94
Trishuli Hydroelectric Power Plant Nepal,27.9629,85.1707,Hydro,112.89
Ameland,53.4503,5.6734,Solar,8.99
Andijk,52.737,5.229,Solar,22.52
Beabuorren,53.0417,5.5014,Wind,22.35
Borssele Nuclear Power Station,51.4312,3.7174,Nuclear,3203.82
Budel-Dorplein,51.236,5.615,Solar,62.02
Burgervlotbrug,52.7533,4.6819,Wind,16.18
Centrale Merwedekanaal,52.1017,5.0794,Gas,945.02
Culemborg,51.955,5.2278,Wind,13.37
De Bjirmen,53.2342,5.5114,Wind,10.8
Delesto,53.3185,6.9544,Gas,2206.45
Delfzijl,53.3,6.958,Solar,42.37
Delfzijl Zuid,53.33,6.9181,Wind,231.76
Diemen 33,52.3389,5.0213,Gas,2847.57
ELSTA,51.3331,3.7787,Gas,1898.38
EPZ,51.4388,3.7035,Wind,65.28
Ecopark Waalwijk,51.6825,5.0708,Wind,14.19
Eems,53.4441,6.856,Gas,10262.1
Eemshaven,53.4355,6.8793,Coal,9266.43
Egmond aan Zee,52.6061,4.4188,Wind,356.03
Etten-Leur,51.5866,4.776,Wind,9.04
FLEVO,52.5772,5.53,Gas,4158.96
Flushing outer,51.4425,3.5736,Wind,3.05
GELDERLAND,51.8561,5.8294,Coal,3416.99
Gemini,54.036,5.963,Wind,2332.59
Groene Hoek,52.3,4.716,Solar,22.81
HARCULO,52.468,6.1088,Gas,1452.93
Halsteren,51.5283,4.2678,Wind,14.43
Haringvliet,51.8412,4.0606,Wind,6.68
Hemweg,52.4053,4.8466,Wind,10.71
Hemweg power station,52.4049,4.8465,Coal,3967.19
Herkingen,51.71,4.0875,Wind,15.53
Hiddum-Houw,53.083,5.3909,Wind,10.32
Ijmond,52.4758,4.6048,Gas,474.59
Irene Vorrink,52.5083,5.475,Wind,30.09
Jacobahaven,51.5975,3.6848,Wind,21.2
Kats II,51.5675,3.8847,Wind,22.65
Kneeshoek,52.8608,4.8361,Wind,8.71
Koegorspolder,51.3358,3.8278,Wind,111.1
